employment_rate_overall,employment_rate_ft_perm,gross_monthly_median,salary_iqr,year,university,school,degree,career_value_index,cluster,pca_1,pca_2
98.6,88.4,3800.0,600.0,2022,Singapore Institute of Technology,SIT-University of Glasgow,Bachelor of Science with Honours in Nursing,0.7807001856310032,2,0.7199195510957442,-0.9585442929666123
94.1,85.3,3950.0,700.0,2022,Singapore Institute of Technology,Technische UniversitÃ¤t MÃ¼nchen,Bachelor of Science in Chemical Engineering,0.7443473380983056,2,0.4002051851485091,-0.3553424236440526
95.0,85.0,4280.0,800.0,2022,Singapore Institute of Technology,Technische UniversitÃ¤t MÃ¼nchen,Bachelor of Science in Electrical Engineering & Information Technology ^,0.7626106846107694,2,0.7442086648667595,-0.049003948508761094
89.5,78.9,3050.0,1200.0,2022,Singapore Institute of Technology,The Culinary Institute of America,Bachelor of Business Administration in Food Business Management ^,0.6349775580046688,3,-0.4644252735305801,0.22488840388849882
90.5,85.7,4561.0,1293.0,2022,Singapore Institute of Technology,University of Liverpool,Bachelor of Arts with Honours in Criminology and Security,0.7357240413003436,1,0.9452962746151327,1.0995421006823554
80.0,66.0,3745.0,1600.0,2023,National University of Singapore,Faculty of Arts & Social Sciences,Bachelor of Arts,0.5493028267080429,3,-1.0253728673932734,2.173419397423318
87.0,74.0,4008.0,1000.0,2023,National University of Singapore,Faculty of Arts & Social Sciences,Bachelor of Arts (Hons),0.6522986176500581,3,-0.3870047245306443,0.8456009394550534
89.0,81.0,4015.0,780.0,2023,National University of Singapore,Faculty of Arts & Social Sciences,Bachelor of Social Sciences,0.6962051246021332,2,-0.0866224621375597,0.23300665300458484
100.0,100.0,4550.0,450.0,2023,National University of Singapore,Faculty of Dentistry,Bachelor of Dental Surgery,0.8706076189153806,2,1.6960312951498555,-1.0694775386563204
97.0,97.0,7000.0,1100.0,2023,National University of Singapore,Faculty of Law,Bachelor of Laws#,0.9410438273256132,1,3.381344921239714,1.7069790885738283
88.0,71.0,4250.0,1150.0,2023,National University of Singapore,Faculty of Science,Bachelor of Science^,0.6562599381323343,3,-0.16942748781979716,1.228284745768489
90.0,82.0,4000.0,900.0,2023,National University of Singapore,Faculty of Science,Bachelor of Science (Hons),0.7025866042123378,2,0.10966734470991518,0.3045924181683091
97.0,93.0,3900.0,575.0,2023,National University of Singapore,Faculty of Science,Bachelor of Science (Pharmaceutical Science) (Hons),0.7915409382020487,2,0.8314955608494708,-0.9450439715280854
83.0,80.0,5000.0,1000.0,2023,National University of Singapore,Faculty of Science,Bachelor of Science (Data Science and Analytics),0.6942087116400821,1,0.18850804935458151,1.5891633886138763
88.0,78.0,5167.0,3423.0,2023,National University of Singapore,NUS Business School,Bachelor of Business Administration,0.6662378736558379,1,2.3218388424968106,4.867483202799207
95.0,91.0,4800.0,1800.0,2023,National University of Singapore,NUS Business School,Bachelor of Business Administration (Hons),0.7828276973138493,1,2.03764620783807,1.5531729843648838
92.0,77.0,3600.0,300.0,2023,National University of Singapore,NUS Business School,Bachelor of Business Administration (Accountancy)^,0.6947176676997773,2,-0.6225728182385768,-0.8048016752306997
97.0,94.0,4200.0,1850.0,2023,National University of Singapore,NUS Business School,Bachelor of Business Administration (Accountancy) (Hons),0.7765868265082503,1,1.9677608508559148,1.0319352940478608
92.0,87.0,4000.0,700.0,2023,National University of Singapore,NUS Business School,Bachelor of Science (Real Estate),0.7386396760841237,2,0.33625181287114053,-0.23319785333189902
92.0,92.0,6333.0,2200.0,2023,National University of Singapore,School of Computing,Bachelor of Computing (Computer Science),0.8296263229549181,1,3.117921005730445,3.278730850035026
90.0,90.0,5500.0,1210.0,2023,National University of Singapore,School of Computing,Bachelor of Computing (Information Security),0.7947128450293877,1,1.6357569452414327,1.512606818832381
91.0,91.0,5500.0,1000.0,2023,National University of Singapore,School of Computing,Bachelor of Computing (Information Systems),0.8103250194862617,1,1.6088922747233148,1.1259629429354705
94.0,93.0,5500.0,1600.0,2023,National University of Singapore,School of Computing,Bachelor of Science (Business Analytics),0.8219435793334805,1,2.354669559095971,1.735710541959981
88.0,81.0,4100.0,860.0,2023,National University of Singapore,College of Design and Engineering,Bachelor of Engineering (Biomedical Engineering),0.6915323154618152,2,-0.054635253822035434,0.46491452795045796
86.0,81.0,4405.0,760.0,2023,National University of Singapore,College of Design and Engineering,Bachelor of Engineering (Chemical Engineering),0.6953815686454545,3,-0.08650661716119155,0.6475510491636546
94.0,88.0,4000.0,700.0,2023,National University of Singapore,College of Design and Engineering,Bachelor of Engineering (Civil Engineering),0.7555331166575526,2,0.5372476208175213,-0.38541852162169665
92.0,90.0,4800.0,1010.0,2023,National University of Singapore,College of Design and Engineering,Bachelor of Engineering (Electrical Engineering),0.7796091535944689,1,1.1994630507756492,0.6485074289210168
78.0,78.0,4500.0,1200.0,2023,National University of Singapore,College of Design and Engineering,Bachelor of Engineering (Engineering Science),0.6245296428072642,3,-0.47660553545961587,1.9164626435497336
77.0,74.0,4243.0,688.0,2023,National University of Singapore,College of Design and Engineering,Bachelor of Engineering (Environmental Engineering),0.6046777930775189,3,-1.2511853453858581,1.189157934253312
95.0,95.0,4600.0,710.0,2023,National University of Singapore,College of Design and Engineering,Bachelor of Engineering (Industrial and Systems Engineering),0.815321918210334,2,1.305284544858546,-0.22409799431773797
83.0,76.0,4346.0,700.0,2023,National University of Singapore,College of Design and Engineering,Bachelor of Engineering (Materials Science and Engineering),0.6565000165895927,3,-0.6145427257551421,0.8417705419091692
89.0,88.0,4490.0,1016.0,2023,National University of Singapore,College of Design and Engineering,Bachelor of Engineering (Mechanical Engineering),0.7374601359379113,1,0.6801015614493678,0.6971404884650416
94.0,94.0,3450.0,150.0,2023,National University of Singapore,College of Design and Engineering,Bachelor of Landscape Architecture^,0.7642768778828684,2,0.042122046935898105,-1.674809505644346
86.0,71.0,4000.0,900.0,2023,National University of Singapore,College of Design and Engineering,Bachelor of Arts (Industrial Design),0.6372944721903341,3,-0.6674799494131319,0.838447504631762
87.0,84.0,3855.0,649.0,2023,National University of Singapore,College of Design and Engineering,Bachelor of Science (Project and Facilities Management),0.6889997399710097,2,-0.317210065012774,-0.0062143898889056555
98.0,95.0,3850.0,700.0,2023,National University of Singapore,Yong Loo Lin School (Medicine),Bachelor of Science (Nursing),0.7996113764957308,2,1.050275084794767,-0.9145464846872374
98.0,97.0,4000.0,550.0,2023,National University of Singapore,Yong Loo Lin School (Medicine),Bachelor of Science (Nursing) (Hons),0.8176920550004654,2,1.125166588862654,-1.0809987272241477
71.0,50.0,4000.0,1100.0,2023,National University of Singapore,YST Conservatory of Music,Bachelor of Music,0.45817849400082833,3,-2.596534829580022,2.607831078226394
91.0,85.0,4250.0,1650.0,2023,National University of Singapore,Yale-NUS College,Bachelor of Arts with Honours,0.7124641479344493,1,1.0059837691383766,1.3903433766501747
83.0,83.0,4600.0,2272.0,2023,National University of Singapore,Yale-NUS College,Bachelor of Science with Honours,0.6526792801172221,1,0.9515655185170372,3.057146500153402
90.0,86.0,5595.0,1455.0,2023,National University of Singapore,Multi-Disciplinary Programmes,Bachelor of Engineering (Computer Engineering),0.7789601294687224,1,1.7036029206325,2.0235700851476004
97.0,94.0,4000.0,800.0,2023,National University of Singapore,Multi-Disciplinary Programmes,Bachelor of Environmental Studies,0.7940472541672339,2,1.0968927702404319,-0.5866524307006407
96.6,95.5,3600.0,400.0,2023,Nanyang Technological University,College of Business (Nanyang Business School),Accountancy,0.7877033838058912,2,0.5855713592408095,-1.426049993790496
97.2,95.4,4650.0,1344.0,2023,Nanyang Technological University,College of Business (Nanyang Business School),Accountancy and Business,0.8175095072774093,1,1.9770990967921198,0.5577512356341291
91.8,85.2,4255.0,1200.0,2023,Nanyang Technological University,College of Business (Nanyang Business School),Business,0.7303657116392489,1,0.7637102391589671,0.6996764867660131
94.7,89.5,6210.0,1500.0,2023,Nanyang Technological University,College of Business (Nanyang Business School),Double Degree in Business and Computer Engineering/Computing,0.8510923014991297,1,2.6549120373998734,2.099010948438962
87.5,83.8,4763.0,1550.0,2023,Nanyang Technological University,College of Engineering,Aerospace Engineering,0.7120680581442598,1,0.9396468753689149,1.8334479865026736
86.7,80.0,4043.0,675.0,2023,Nanyang Technological University,College of Engineering,Bioengineering,0.6813564905308664,3,-0.3674389832908139,0.273493140394421
92.0,87.0,4200.0,600.0,2023,Nanyang Technological University,College of Engineering,Chemical and Biomolecular Engineering,0.7508337094875435,2,0.3955235120223614,-0.24535576400673295
97.5,95.0,4000.0,632.0,2023,Nanyang Technological University,College of Engineering,Civil Engineering,0.8052281818474188,2,1.0598410501207136,-0.8820560770035163
89.3,87.5,5400.0,1500.0,2023,Nanyang Technological University,College of Engineering,Computer Engineering,0.7689881126599641,1,1.6155286758834706,1.9670969277912507
88.3,86.5,5200.0,1200.0,2023,Nanyang Technological University,College of Engineering,Computer Science,0.7569116624066845,1,1.1526226970823679,1.5008945077471392
83.3,83.3,5250.0,1650.0,2023,Nanyang Technological University,College of Engineering,Data Science and Artificial Intelligence,0.7030275791794004,1,0.9709969193746888,2.5698188418745445
100.0,100.0,5405.0,1600.0,2023,Nanyang Technological University,College of Engineering,Double Degree in Engineering and Economics^,0.8820589270837466,1,3.0627163235951276,1.1155049931046872
87.1,85.6,4800.0,900.0,2023,Nanyang Technological University,College of Engineering,Electrical and Electronic Engineering,0.7342306001667916,1,0.5481086327967708,0.915170013578408
60.6,54.5,4115.0,537.0,2023,Nanyang Technological University,College of Engineering,Environmental Engineering,0.4243349011260277,3,-3.5600468905378317,2.4283116534090423
75.0,69.1,4800.0,700.0,2023,Nanyang Technological University,College of Engineering,Information Engineering and Media,0.6006014854241419,3,-1.244660628444835,1.8188719741681334
93.8,92.3,4200.0,500.0,2023,Nanyang Technological University,College of Engineering,Maritime Studies,0.7840190218861802,2,0.6892555834762689,-0.6363161670417845
83.1,77.9,4200.0,745.0,2023,Nanyang Technological University,College of Engineering,Materials Engineering,0.6556411452409753,3,-0.590406549428462,0.756172401354498
85.0,82.5,4400.0,864.0,2023,Nanyang Technological University,College of Engineering,Mechanical Engineering,0.6910138358649426,3,-0.03348618275352366,0.8169155255900469
80.6,52.4,3498.0,755.0,2023,Nanyang Technological University,"College of Humanities, Arts & Social Sciences","Art, Design and Media",0.5156273314540203,3,-2.301187076895355,1.1237135751440464
83.6,70.9,4090.0,1080.0,2023,Nanyang Technological University,"College of Humanities, Arts & Social Sciences",Chinese,0.6205583405343083,3,-0.6773596972847065,1.306660717126489
88.7,77.4,3675.0,650.0,2023,Nanyang Technological University,"College of Humanities, Arts & Social Sciences",Communication Studies,0.6686001852589382,3,-0.5730641937061247,-0.06096176604229333
80.6,70.9,4314.0,975.0,2023,Nanyang Technological University,"College of Humanities, Arts & Social Sciences",Economics,0.6139458668166901,3,-0.8450030078960222,1.493065512405566
83.3,63.0,3775.0,880.0,2023,Nanyang Technological University,"College of Humanities, Arts & Social Sciences",English,0.5809078696682021,3,-1.3762133317981635,1.0392440690852665
88.5,73.1,4200.0,700.0,2023,Nanyang Technological University,"College of Humanities, Arts & Social Sciences",History,0.6761594510145609,3,-0.3921057191064941,0.4725429361413021
88.9,85.2,4000.0,800.0,2023,Nanyang Technological University,"College of Humanities, Arts & Social Sciences",Interdisciplinary Double Major,0.709001048549631,2,0.08486091788049537,0.15092075497840876
80.4,56.9,3950.0,738.0,2023,Nanyang Technological University,"College of Humanities, Arts & Social Sciences",Linguistics and Multilingual Studies,0.5522098107020428,3,-1.8480875614369785,1.29057314098275
87.9,78.8,4000.0,1050.0,2023,Nanyang Technological University,"College of Humanities, Arts & Social Sciences",Philosophy,0.6734542640524555,3,-0.08513837918427963,0.7319344681247065
83.2,68.4,4000.0,718.0,2023,Nanyang Technological University,"College of Humanities, Arts & Social Sciences",Psychology,0.6141360960650712,3,-1.127338786701954,0.8240617179202127
85.1,83.0,4202.0,1324.0,2023,Nanyang Technological University,"College of Humanities, Arts & Social Sciences",Public Policy and Global Affairs,0.6720527552431792,1,0.19141309957699065,1.3217824618040797
86.4,74.1,4008.0,860.0,2023,Nanyang Technological University,"College of Humanities, Arts & Social Sciences",Sociology,0.6522409271535073,3,-0.52943291895891,0.682545417663734
88.1,83.9,3980.0,725.0,2023,Nanyang Technological University,College of Science,Biological and Biomedical Sciences,0.7000655953622327,2,-0.09896770166617551,0.11543281529716852
96.3,85.2,3350.0,400.0,2023,Nanyang Technological University,College of Science,Biomedical Sciences and Chinese Medicine#^,0.7376192151303426,2,-0.02997687099068596,-1.3065467365399022
80.4,66.4,3800.0,700.0,2023,Nanyang Technological University,College of Science,Chemistry and Biological Chemistry,0.5792337013703894,3,-1.5762918416248655,0.8972941316017564
96.3,96.3,4138.0,900.0,2023,Nanyang Technological University,College of Science,Environmental Earth Systems Science,0.8014670626541293,2,1.2971735964062883,-0.3696650528742343
80.2,73.3,4250.0,1000.0,2023,Nanyang Technological University,College of Science,Mathematics and Mathematical Sciences,0.615947110347559,3,-0.8007309580565577,1.4511988163988536
80.9,72.3,4000.0,495.0,2023,Nanyang Technological University,College of Science,Physics and Applied Physics,0.6181369725273337,3,-1.3053590707945326,0.5541660330481528
100.0,100.0,4200.0,652.0,2023,Nanyang Technological University,National Institute of Education (NIE),Arts (and Education),0.8485718252866268,2,1.611360693200032,-1.0099141235349869
100.0,100.0,4300.0,651.0,2023,Nanyang Technological University,National Institute of Education (NIE),Science (and Education)^,0.8534053040821994,2,1.675577605985859,-0.9465091344065402
92.5,71.7,3850.0,1069.0,2023,Nanyang Technological University,National Institute of Education (NIE),Sports Science and Management,0.6717022113927023,3,-0.09865227429781961,0.5511450583629582
95.5,94.7,3900.0,1100.0,2023,Singapore Management University,School of Accountancy (4-year programme) *,Accountancy,0.7739093810396936,2,1.1533858088348516,-0.148859157549627
96.0,94.9,4500.0,1550.0,2023,Singapore Management University,School of Accountancy (4-year programme) *,Cum Laude and above,0.7951999463115184,1,1.9086676479741942,0.8414162264187196
92.4,86.8,4436.0,1400.0,2023,Singapore Management University,School of Business (4-year programme) *,Business Management,0.7435291277718739,1,1.1368553261146004,1.0218103633732225
95.5,92.0,4875.0,1500.0,2023,Singapore Management University,School of Business (4-year programme) *,Cum Laude and above,0.8010182106250097,1,1.9561293244232132,1.1192053715176367
93.4,91.3,4500.0,1254.0,2023,Singapore Management University,School of Economics (4-year programme) *,Economics,0.7728199320883297,1,1.3426021286448753,0.6781913073379722
95.7,95.7,4833.0,1700.0,2023,Singapore Management University,School of Economics (4-year programme) *,Cum Laude and above,0.8081331266871101,1,2.240170860803082,1.2686000692296784
92.3,88.4,5400.0,1450.0,2023,Singapore Management University,School of Computing & Information Systems (4-year programme) ï¿½ Information Systems *,Information Systems,0.793517247855782,1,1.8567252100602578,1.6831581911999707
95.0,93.5,5625.0,1666.0,2023,Singapore Management University,School of Computing & Information Systems (4-year programme) ï¿½ Information Systems *,Cum Laude and above,0.8346980068047072,1,2.5828993489675076,1.8342196129058312
92.7,92.7,5800.0,1400.0,2023,Singapore Management University,School of Computing & Information Systems (4-year programme) ï¿½ Computer Science *,Computer Science,0.8317684216605988,1,2.2922324209502905,1.7365934803584409
94.1,94.1,6250.0,2252.0,2023,Singapore Management University,School of Computing & Information Systems (4-year programme) ï¿½ Computer Science *,Cum Laude and above,0.8457087661739559,1,3.3555472392173478,3.1120691604456012
87.0,81.5,4000.0,1180.0,2023,Singapore Management University,School of Social Sciences (4-year programme) *,Social Sciences,0.6735268101762679,1,0.04746367252510449,0.9044841151827514
86.8,81.3,4312.0,1300.0,2023,Singapore Management University,School of Social Sciences (4-year programme) *,Cum Laude and above,0.6833930292302257,1,0.3104426775330126,1.294667835525967
99.2,99.2,7000.0,1200.0,2023,Singapore Management University,School of Law (4-year programme) *,Law#,0.960898604941979,1,3.7188662690415204,1.6533008634335937
98.9,98.9,7000.0,800.0,2023,Singapore Management University,School of Law (4-year programme) *,Cum Laude and above#,0.9681540964935191,1,3.4001699096596054,1.1127416529844023
83.9,73.2,3400.0,428.0,2023,Singapore University of Social Sciences,S R Nathan School of Human Development,Bachelor of Early Childhood Education,0.6142583241709636,3,-1.4656959409619914,-0.14281755102227528
88.6,75.9,3500.0,594.0,2023,Singapore University of Social Sciences,S R Nathan School of Human Development,Bachelor of Human Resource Management,0.6557102490387757,3,-0.7966915827071488,-0.20924015114654107
94.1,94.1,3600.0,100.0,2023,Singapore University of Social Sciences,School of Business,Bachelor of Accountancy,0.7737974419386244,2,0.11635320950607173,-1.6573625008232284
83.3,83.3,4800.0,900.0,2023,Singapore University of Social Sciences,School of Business,Bachelor of Science in Business Analytics,0.700732829705048,1,0.14954301199952408,1.2145854499905282
86.0,81.4,4500.0,1200.0,2023,Singapore University of Social Sciences,School of Business,Bachelor of Science in Finance,0.6900030550426367,1,0.30236731777722137,1.3228742203828
85.4,67.5,3600.0,640.0,2023,Singapore University of Social Sciences,School of Business,Bachelor of Science in Marketing,0.6084982906585977,3,-1.3043493282781828,0.33770060559107296
94.2,91.3,4000.0,763.0,2023,Singapore University of Social Sciences,School of Business,Bachelor of Science in Supply Chain Management,0.7667997789562631,2,0.7351972541897139,-0.39287342171517553
100.0,100.0,4691.0,1425.0,2023,Singapore University of Social Sciences,School of Humanities and Behavioural Sciences,Bachelor of Public Safety and Security^,0.8522446393858848,1,2.475664814200063,0.4045116228701799
90.5,66.7,3100.0,1200.0,2023,Singapore Institute of Technology,Culinary Institute of America,Bachelor of Business Administration in Food Business Management,0.601370714876968,3,-0.8608523911197167,0.5049178756520886
86.4,81.8,3600.0,700.0,2023,Singapore Institute of Technology,DigiPen Institute of Technology,Bachelor of Arts in Game Design^,0.6637058730143814,3,-0.5862685586523031,-0.005095097397131872
84.0,44.0,3200.0,300.0,2023,Singapore Institute of Technology,DigiPen Institute of Technology,Bachelor of Fine Arts in Digital Art and Animation,0.5063962166887113,3,-2.8950816082894106,0.28401096564189277
88.2,86.3,4900.0,1100.0,2023,Singapore Institute of Technology,DigiPen Institute of Technology,Bachelor of Science in Computer Science and Game Design,0.7436974747283855,1,0.8709787673505546,1.1760560489277407
79.5,79.5,5000.0,1000.0,2023,Singapore Institute of Technology,DigiPen Institute of Technology,Bachelor of Science in Computer Science in Real-Time Interactive Simulation,0.6690209199247963,1,-0.11112965924182275,1.8236865373038198
92.7,87.8,3620.0,400.0,2023,Singapore Institute of Technology,Singapore Institute of Technology (SIT),Bachelor of Accountancy with Honours,0.7355943584234557,2,-0.033068730925595306,-0.9696851891039752
85.2,66.7,4400.0,1150.0,2023,Singapore Institute of Technology,Singapore Institute of Technology (SIT),Bachelor of Engineering with Honours in Aircraft Systems Engineering,0.6296689678424141,3,-0.47432114210881415,1.6125504328872506
94.4,93.0,5200.0,1300.0,2023,Singapore Institute of Technology,Singapore Institute of Technology (SIT),Bachelor of Engineering with Honours in Information & Communications Technology (Information Security),0.8179350202030802,1,1.980043186361969,1.0904835003054583
88.7,82.3,5000.0,700.0,2023,Singapore Institute of Technology,Singapore Institute of Technology (SIT),Bachelor of Engineering with Honours in Information & Communications Technology (Software Engineering),0.7481656427516453,1,0.5266991265008812,0.7439423082544778
91.2,87.7,4150.0,1060.0,2023,Singapore Institute of Technology,Singapore Institute of Technology (SIT),Bachelor of Engineering with Honours in Pharmaceutical Engineering,0.7336613444529934,1,0.6531547777172504,0.40737978475367
92.5,90.0,3800.0,600.0,2023,Singapore Institute of Technology,Singapore Institute of Technology (SIT),Bachelor of Engineering with Honours in Sustainable Infrastructure Engineering (Building Services),0.7454529048342038,2,0.3007127706115977,-0.6128016921227225
88.5,80.8,4200.0,450.0,2023,Singapore Institute of Technology,Singapore Institute of Technology (SIT),Bachelor of Engineering with Honours in Sustainable Infrastructure (Land),0.7095605654000512,2,-0.24757319036885236,-0.07824319283686822
85.7,81.0,4725.0,700.0,2023,Singapore Institute of Technology,Singapore Institute of Technology (SIT),Bachelor of Engineering with Honours in Telematics (Intelligent Transportation Systems Engineering),0.7103044447314625,1,0.05500492331417304,0.7889118981270068
93.5,77.8,3500.0,811.0,2023,Singapore Institute of Technology,Singapore Institute of Technology (SIT),Bachelor of Hospitality Business with Honours,0.689578189686826,2,-0.17403332507242436,-0.26044644809100803
85.7,83.7,3720.0,628.0,2023,Singapore Institute of Technology,Singapore Institute of Technology (SIT),Bachelor of Science with Honours in Air Transport Management,0.6732953394290839,3,-0.535733984191816,-0.033482523567289174
100.0,100.0,4050.0,400.0,2023,Singapore Institute of Technology,Singapore Institute of Technology (SIT),Bachelor of Science with Honours in Diagnostic Radiography,0.8478584817709367,2,1.3361312521072133,-1.4644946668622794
100.0,100.0,3575.0,350.0,2023,Singapore Institute of Technology,Singapore Institute of Technology (SIT),Bachelor of Science with Honours in Dietetics and Nutrition^,0.8263112677034157,2,0.9924618712569983,-1.8433060378653827
93.2,61.4,3780.0,626.0,2023,Singapore Institute of Technology,Singapore Institute of Technology (SIT),Bachelor of Science with Honours in Digital Communications and Integrated Media,0.6483917315734239,3,-0.8303248557542654,0.09577306209736895
100.0,98.6,3800.0,200.0,2023,Singapore Institute of Technology,Singapore Institute of Technology (SIT),Bachelor of Science with Honours in Occupational Therapy,0.8360957317749754,2,0.9743198834596143,-1.8744735921709343
90.9,90.9,3850.0,385.0,2023,Singapore Institute of Technology,Singapore Institute of Technology (SIT),Bachelor of Science with Honours in Radiation Therapy^,0.7458370852555543,2,0.09150695132600146,-0.8068258832365832
89.2,81.1,4705.0,600.0,2023,Singapore Institute of Technology,SIT- DigiPen Institute of Technology,Bachelor of Engineering with Honours in Systems Engineering (Electromechanical Systems),0.7357091134010162,2,0.2544109180693148,0.4098163420386022
87.5,72.9,3500.0,800.0,2023,Singapore Institute of Technology,SIT- Massey University,Bachelor of Food Technology with Honours,0.6325304108151368,3,-0.863983376805106,0.22904891190778756
75.9,74.1,4000.0,550.0,2023,Singapore Institute of Technology,SIT- Newcastle University,Bachelor of Engineering with Honours in Chemical Engineering,0.5895376230118007,3,-1.589792065281395,0.9031010947251952
81.2,76.8,4000.0,775.0,2023,Singapore Institute of Technology,SIT- Newcastle University,Bachelor of Engineering with Honours in Electrical Power Engineering,0.628678309929837,3,-0.8962783796376533,0.8175007315943267
90.6,90.6,4400.0,1000.0,2023,Singapore Institute of Technology,SIT- Newcastle University,Bachelor of Engineering with Honours in Marine Engineering,0.753361599300846,1,0.8462071838176795,0.44845184299852225
79.2,69.4,4200.0,600.0,2023,Singapore Institute of Technology,SIT- Newcastle University,Bachelor of Engineering with Honours in Mechanical Design and Manufacturing Engineering,0.6035091553951948,3,-1.3577100584099413,1.0143491795701056
94.4,77.8,4450.0,1000.0,2023,Singapore Institute of Technology,SIT- Newcastle University,Bachelor of Engineering with Honours in Naval Architecture^,0.7364044061148023,1,0.6478062688578582,0.5663532124639182
86.4,81.8,4200.0,1100.0,2023,Singapore Institute of Technology,SIT- Newcastle University,Bachelor of Engineering with Honours in Offshore Engineering,0.682237431708395,1,0.0855617275187365,0.9510589486621356
98.5,95.4,3850.0,390.0,2023,Singapore Institute of Technology,SIT-Trinity College Dublin,Bachelor of Science with Honours in Physiotherapy,0.8123536353965827,2,0.887998476415124,-1.3960175159805632
77.5,67.5,4100.0,700.0,2023,Singapore Institute of Technology,SIT-University of Glasgow,Bachelor of Engineering with Honours in Aerospace Engineering,0.5780877772099524,3,-1.5666737080060775,1.2474826245891415
89.4,84.7,4050.0,700.0,2023,Singapore Institute of Technology,SIT-University of Glasgow,Bachelor of Engineering with Honours in Civil Engineering,0.7155814660619407,2,0.0657346226778911,0.02259094650431129
72.9,68.8,4400.0,800.0,2023,Singapore Institute of Technology,SIT-University of Glasgow,Bachelor of Engineering with Honours in Mechanical Engineering,0.5636793923761662,3,-1.6135602502933153,1.8420977164340857
74.4,67.1,4800.0,500.0,2023,Singapore Institute of Technology,SIT-University of Glasgow,Bachelor of Science with Honours in Computing Science,0.5947397589962115,3,-1.5169693068264185,1.624263946371105
97.1,88.6,3950.0,600.0,2023,Singapore Institute of Technology,SIT-University of Glasgow,Bachelor of Science with Honours in Nursing,0.7785671979215131,2,0.7061564343259403,-0.771360144353202
93.5,74.2,4300.0,2650.0,2024,National University of Singapore,Faculty of Arts & Social Sciences,Bachelor of Arts^,0.6680162765863411,1,1.4931340681520693,2.957678259348284
83.0,67.4,4419.0,830.0,2024,National University of Singapore,Faculty of Arts & Social Sciences,Bachelor of Arts (Hons),0.6265523710468452,3,-0.8338856067797606,1.2926540949508467
86.1,73.9,4210.0,980.0,2024,National University of Singapore,Faculty of Arts & Social Sciences,Bachelor of Social Sciences,0.6561490418118607,3,-0.34583441978261015,1.0077603188961857
100.0,100.0,4550.0,400.0,2024,National University of Singapore,Faculty of Dentistry,Bachelor of Dental Surgery^,0.8718969433093982,2,1.6607444959557573,-1.140379522805161
93.8,90.4,7000.0,800.0,2024,National University of Singapore,Faculty of Law,Bachelor of Laws#,0.9042473516193733,1,2.639611012121867,1.6525723362132705
92.3,61.5,4310.0,1380.0,2024,National University of Singapore,Faculty of Science,Bachelor of Science^,0.64875276157118,1,-0.02163181866738219,1.5630166073332719
85.3,75.4,4150.0,900.0,2024,National University of Singapore,Faculty of Science,Bachelor of Science (Hons),0.6552210777463883,3,-0.4424456788627067,0.8678798026449575
83.3,75.0,5240.0,1358.0,2024,National University of Singapore,Faculty of Science,Bachelor of Science (Computational Biology) ^,0.6810216219359478,1,0.41245284394736464,2.3608394097903966
85.9,77.0,5400.0,1800.0,2024,National University of Singapore,Faculty of Science,Bachelor of Science (Data Science and Analytics),0.7017281831319984,1,1.1187377121584905,2.8755996353300555
85.5,81.8,5100.0,4300.0,2024,National University of Singapore,NUS Business School,Bachelor of Business Administration,0.6369631155462178,1,2.8565303852040533,6.129221806726968
91.1,84.9,4900.0,1600.0,2024,National University of Singapore,NUS Business School,Bachelor of Business Administration (Hons),0.7453230568425525,1,1.3964913827075327,1.7370036088591625
100.0,90.9,4300.0,400.0,2024,National University of Singapore,NUS Business School,Bachelor of Business Administration (Accountancy)^,0.8280224033219644,2,1.1191137993764189,-1.0704743032844866
96.9,94.5,4388.0,992.0,2024,National University of Singapore,NUS Business School,Bachelor of Business Administration (Accountancy) (Hons),0.8088307435061959,1,1.4971703463112163,-0.06928415552584817
92.5,81.7,4100.0,800.0,2024,National University of Singapore,NUS Business School,Bachelor of Science (Real Estate),0.7256638417074649,2,0.29065101044029845,0.07684578913313532
89.1,87.8,6500.0,1900.0,2024,National University of Singapore,School of Computing,Bachelor of Computing (Computer Science),0.8112690222073251,1,2.6085462108075395,3.252392018075112
91.2,88.2,6110.0,1549.0,2024,National University of Singapore,School of Computing,Bachelor of Computing (Information Security),0.8170328128255571,1,2.2915855718457294,2.358587346106355
90.3,87.5,6000.0,1755.0,2024,National University of Singapore,School of Computing,Bachelor of Computing (Information Systems),0.7979551406680573,1,2.2646831662409106,2.6542700940008626
92.5,87.8,5400.0,1450.0,2024,National University of Singapore,School of Computing,Bachelor of Science (Business Analytics),0.7927561835117246,1,1.8476460158814292,1.6857794160286244
70.2,63.8,4325.0,893.0,2024,National University of Singapore,College of Design and Engineering,Bachelor of Engineering (Biomedical Engineering),0.5220922054768083,3,-2.020109600601693,2.2238960583198195
90.1,87.4,4760.0,700.0,2024,National University of Singapore,College of Design and Engineering,Bachelor of Engineering (Chemical Engineering),0.7638551567090998,1,0.6949912777064082,0.3696547380276504
94.2,88.4,4200.0,935.0,2024,National University of Singapore,College of Design and Engineering,Bachelor of Engineering (Civil Engineering),0.7618281957075694,2,0.8655456446381824,0.05459766967559308
88.4,86.0,5000.0,900.0,2024,National University of Singapore,College of Design and Engineering,Bachelor of Engineering (Electrical Engineering),0.7539515752972622,1,0.7981802144393845,0.9522452409763263
