year,university,school,degree,employment_rate_overall,employment_rate_ft_perm,basic_monthly_mean,basic_monthly_median,gross_monthly_mean,gross_monthly_median,gross_mthly_25_percentile,gross_mthly_75_percentile,all_key_outcomes_missing,any_key_outcome_missing,salary_iqr,salary_premium,employment_premium,salary_iqr_norm,stability_score,overall_employment_score,ft_perm_employment_score,median_salary_score,stability_score_norm,career_value_index,analysis_complete_case
2020,Singapore Institute of Technology,University of Glasgow,Bachelor of Engineering with Honours in Mechanical Design Engineering,95.0,53.3,3461.0,3500.0,3592.0,3500.0,3200.0,3650.0,False,False,450.0,92.0,41.7,0.07735946364105209,0.9226405363589479,0.8883928571428571,0.45507584597432904,0.3269230769230769,0.9226405363589479,0.6231674606197672,True
2020,Singapore Institute of Technology,University of Glasgow,Bachelor of Engineering with Honours in Mechatronics,89.3,58.9,3579.0,3454.0,3690.0,3600.0,3200.0,4000.0,False,False,800.0,90.0,30.4,0.13752793536187038,0.8624720646381296,0.7611607142857142,0.5204200700116686,0.34615384615384615,0.8624720646381296,0.6003835065233958,True
2020,Singapore Institute of Technology,University of Glasgow,Bachelor of Science with Honours in Computing Science,98.6,89.9,4517.0,5000.0,4530.0,5000.0,4000.0,5000.0,False,False,1000.0,-470.0,8.699999999999989,0.17190991920233797,0.828090080797662,0.9687499999999999,0.8821470245040841,0.6153846153846154,0.828090080797662,0.8333287733170284,True
2020,Singapore Institute of Technology,University of Liverpool,Bachelor of Arts with Honours in Criminology and Security,93.7,68.4,3634.0,3480.0,3919.0,3700.0,3400.0,4300.0,False,False,900.0,219.0,25.299999999999997,0.15471892728210418,0.8452810727178959,0.859375,0.6312718786464412,0.36538461538461536,0.8452810727178959,0.6653323783477706,True
2020,Singapore Management University,School of Accountancy (4-year programme) *,Accountancy,94.7,86.0,3636.0,3050.0,3694.0,3100.0,3000.0,4000.0,False,False,1000.0,594.0,8.700000000000003,0.17190991920233797,0.828090080797662,0.8816964285714286,0.8366394399066511,0.25,0.828090080797662,0.7022142726630731,True
2020,Singapore Management University,School of Accountancy (4-year programme) *,Accountancy (Cum Laude and above),96.3,86.1,3979.0,3600.0,4057.0,3744.0,3000.0,4583.0,False,False,1583.0,313.0,10.200000000000003,0.272133402097301,0.727866597902699,0.9174107142857142,0.837806301050175,0.37384615384615383,0.727866597902699,0.72920663274771,True
2020,Singapore Management University,School of Business (4-year programme) *,Business Management,95.8,68.4,4183.0,3800.0,4293.0,3850.0,3440.0,4600.0,False,False,1160.0,443.0,27.39999999999999,0.19941550627471205,0.800584493725288,0.9062499999999999,0.6312718786464412,0.3942307692307692,0.800584493725288,0.6799019299604178,True
2020,Singapore Management University,School of Business (4-year programme) *,Business Management (Cum Laude and above),97.5,78.7,4596.0,4000.0,4688.0,4000.0,3600.0,5000.0,False,False,1400.0,688.0,18.799999999999997,0.24067388688327315,0.7593261131167268,0.9441964285714286,0.751458576429405,0.4230769230769231,0.7593261131167268,0.7283646492369897,True
2020,Singapore Management University,School of Economics (4-year programme) *,Economics,91.5,70.5,4181.0,3750.0,4290.0,3800.0,3400.0,4500.0,False,False,1100.0,490.0,21.0,0.18910091112257177,0.8108990888774282,0.8102678571428571,0.6557759626604435,0.38461538461538464,0.8108990888774282,0.6576018554264506,True
2020,Singapore Management University,School of Economics (4-year programme) *,Economics (Cum Laude and above),94.7,82.9,4670.0,4000.0,4749.0,4000.0,3660.0,5275.0,False,False,1615.0,749.0,11.799999999999997,0.2776345195117758,0.7223654804882242,0.8816964285714286,0.8004667444574096,0.4230769230769231,0.7223654804882242,0.7187730047511158,True
2020,Singapore Management University,School of Information Systems (4-year programme) *,Information Systems,93.1,83.9,4548.0,4500.0,4683.0,4542.0,4000.0,5400.0,False,False,1400.0,141.0,9.199999999999989,0.24067388688327315,0.7593261131167268,0.8459821428571427,0.8121353558926488,0.5273076923076923,0.7593261131167268,0.7431610896693696,True
2020,Singapore Management University,School of Information Systems (4-year programme) *,Information Systems (Cum Laude and above),93.3,93.3,4903.0,5000.0,5064.0,5000.0,4500.0,5416.0,False,False,916.0,64.0,0.0,0.15746948598934157,0.8425305140106585,0.8504464285714285,0.9218203033838973,0.6153846153846154,0.8425305140106585,0.8119057505343503,True
2020,Singapore Management University,School of Social Sciences (4-year programme) *,Social Sciences,89.9,52.8,3540.0,3360.0,3626.0,3500.0,3200.0,4000.0,False,False,800.0,126.0,37.10000000000001,0.13752793536187038,0.8624720646381296,0.7745535714285715,0.4492415402567094,0.3269230769230769,0.8624720646381296,0.5782401124320729,True
2020,Singapore Management University,School of Social Sciences (4-year programme) *,Social Sciences (Cum Laude and above),90.6,65.6,3711.0,3510.0,3784.0,3510.0,3230.0,4200.0,False,False,970.0,274.0,25.0,0.16675262162626783,0.8332473783737322,0.7901785714285713,0.5985997666277713,0.32884615384615384,0.8332473783737322,0.6238321466345009,True
2020,Singapore Management University,School of Law (4-year programme) *,Law #,95.5,91.1,4729.0,4500.0,4804.0,4588.0,4000.0,5600.0,False,False,1600.0,216.0,4.400000000000006,0.27505587072374077,0.7249441292762593,0.8995535714285714,0.896149358226371,0.5361538461538462,0.7249441292762593,0.7814909598263832,True
2020,Singapore Management University,School of Law (4-year programme) *,Law (Cum Laude and above) #,97.0,95.5,5053.0,5000.0,5141.0,5000.0,4500.0,5735.0,False,False,1235.0,141.0,1.5,0.2123087502148874,0.7876912497851126,0.9330357142857143,0.9474912485414235,0.6153846153846154,0.7876912497851126,0.8361579301620621,True
2020,Singapore University of Social Sciences,S R Nathan School of Human Development,Bachelor of Early Childhood Education ^,100.0,88.2,2879.0,3000.0,2879.0,3000.0,2700.0,3016.0,False,False,316.0,-121.0,11.799999999999997,0.0543235344679388,0.9456764655320612,1.0,0.8623103850641775,0.23076923076923078,0.9456764655320612,0.7582368930413701,True
2020,Singapore University of Social Sciences,S R Nathan School of Human Development,Bachelor of Human Resource Management,90.6,22.6,2947.0,2750.0,3051.0,2950.0,2650.0,3300.0,False,False,650.0,101.0,68.0,0.11174144748151968,0.8882585525184803,0.7901785714285713,0.09684947491248543,0.22115384615384615,0.8882585525184803,0.4546356583185506,True
2020,Singapore University of Social Sciences,S R Nathan School of Human Development,Bachelor of Social Work,97.3,89.2,3443.0,3500.0,3486.0,3500.0,3450.0,3655.0,False,False,205.0,-14.0,8.099999999999994,0.03524153343647928,0.9647584665635207,0.9397321428571428,0.8739789964994166,0.3269230769230769,0.9647584665635207,0.7705578810222652,True
2020,Singapore University of Social Sciences,School of Business,Bachelor of Accountancy,94.6,81.7,3059.0,3000.0,3116.0,3000.0,3000.0,3000.0,False,False,0.0,116.0,12.899999999999991,0.0,1.0,0.8794642857142856,0.7864644107351225,0.23076923076923078,1.0,0.7074709166271301,True
2020,Singapore University of Social Sciences,School of Business,Bachelor of Science in Finance ^,100.0,50.0,3537.0,3163.0,3854.0,3163.0,2850.0,4466.0,False,False,1616.0,691.0,50.0,0.27780642943097816,0.7221935705690219,1.0,0.4165694282380397,0.26211538461538464,0.7221935705690219,0.5988287102106113,True
2020,Singapore University of Social Sciences,School of Business,Bachelor of Science in Marketing,92.1,51.3,3126.0,2900.0,3246.0,2900.0,2750.0,3520.0,False,False,770.0,346.0,40.8,0.13237063778580024,0.8676293622141997,0.8236607142857142,0.43173862310385064,0.21153846153846154,0.8676293622141997,0.5596488209336148,True
2020,Singapore University of Social Sciences,School of Business,Bachelor of Science in Supply Chain Management ^,88.0,36.0,3125.0,3100.0,3284.0,3185.0,2950.0,3500.0,False,False,550.0,99.0,52.0,0.09455045556128588,0.9054495444387141,0.7321428571428571,0.2532088681446908,0.26634615384615384,0.9054495444387141,0.49800948771360987,True
2020,Singapore University of Technology and Design,na,Bachelor of Engineering (Engineering Product Development),94.6,82.1,3809.0,3800.0,3901.0,3800.0,3500.0,4150.0,False,False,650.0,101.0,12.5,0.11174144748151968,0.8882585525184803,0.8794642857142856,0.7911318553092181,0.38461538461538464,0.8882585525184803,0.7305714713386693,True
2020,Singapore University of Technology and Design,na,Bachelor of Engineering (Engineering Systems and Design),95.2,77.1,4195.0,3950.0,4287.0,4000.0,3725.0,4900.0,False,False,1175.0,287.0,18.10000000000001,0.20199415506274712,0.7980058449372529,0.8928571428571429,0.7327887981330221,0.4230769230769231,0.7980058449372529,0.7131638898068682,True
2020,Singapore University of Technology and Design,na,Bachelor of Engineering (Information Systems Technology and Design),96.9,85.4,4581.0,4500.0,4734.0,4500.0,4000.0,5000.0,False,False,1000.0,234.0,11.5,0.17190991920233797,0.828090080797662,0.9308035714285715,0.8296382730455076,0.5192307692307693,0.828090080797662,0.7821537577695653,True
2020,Singapore University of Technology and Design,na,Bachelor of Science (Architecture and Sustainable Design),100.0,95.6,3897.0,3800.0,3982.0,3800.0,3500.0,4070.0,False,False,570.0,182.0,4.400000000000006,0.09798865394533264,0.9020113460546674,1.0,0.9486581096849475,0.38461538461538464,0.9020113460546674,0.8160529809675304,True
2021,Nanyang Technological University,College of Business (Nanyang Business School),Accountancy,97.7,93.0,3505.0,3300.0,3539.0,3400.0,3100.0,3500.0,False,False,400.0,139.0,4.700000000000003,0.06876396768093519,0.9312360323190648,0.9486607142857143,0.9183197199533255,0.3076923076923077,0.9312360323190648,0.7767026120426486,True
2021,Nanyang Technological University,College of Business (Nanyang Business School),Accountancy and Business,99.2,96.2,5018.0,4500.0,5173.0,4500.0,3700.0,5858.0,False,False,2158.0,673.0,3.0,0.37098160563864535,0.6290183943613546,0.9821428571428572,0.9556592765460911,0.5192307692307693,0.6290183943613546,0.80550109156858,True
2021,Nanyang Technological University,College of Business (Nanyang Business School),Business,96.2,85.2,4211.0,4000.0,4362.0,4000.0,3500.0,4800.0,False,False,1300.0,362.0,11.0,0.22348289496303936,0.7765171050369606,0.9151785714285715,0.8273045507584598,0.4230769230769231,0.7765171050369606,0.7449917331808842,True
2021,Nanyang Technological University,College of Business (Nanyang Business School),Double Degree in Business and Computer Engineering/Computing,93.8,87.5,6418.0,6300.0,6578.0,6300.0,5250.0,8225.0,False,False,2975.0,278.0,6.299999999999997,0.5114320096269555,0.48856799037304455,0.8616071428571428,0.8541423570595099,0.8653846153846154,0.48856799037304455,0.8043562023771064,True
2021,Nanyang Technological University,College of Engineering,Aerospace Engineering,94.4,87.3,4250.0,4250.0,4321.0,4471.0,3792.0,5000.0,False,False,1208.0,-150.0,7.1000000000000085,0.20766718239642426,0.7923328176035758,0.8750000000000001,0.851808634772462,0.5136538461538461,0.7923328176035758,0.7653059746107366,True
2021,Nanyang Technological University,College of Engineering,Bioengineering,90.9,75.8,3480.0,3483.0,3654.0,3500.0,3300.0,3850.0,False,False,550.0,154.0,15.100000000000009,0.09455045556128588,0.9054495444387141,0.7968750000000001,0.7176196032672112,0.3269230769230769,0.9054495444387141,0.6718965818767397,True
2021,Nanyang Technological University,College of Engineering,Chemical and Biomolecular Engineering,91.1,84.8,3784.0,3600.0,3959.0,3740.0,3600.0,4300.0,False,False,700.0,219.0,6.299999999999997,0.12033694344163658,0.8796630565583634,0.8013392857142856,0.822637106184364,0.3730769230769231,0.8796630565583634,0.7124116068225802,True
2021,Nanyang Technological University,College of Engineering,Civil Engineering,97.7,92.0,3596.0,3500.0,3664.0,3540.0,3400.0,3800.0,False,False,400.0,124.0,5.700000000000003,0.06876396768093519,0.9312360323190648,0.9486607142857143,0.9066511085180864,0.3346153846153846,0.9312360323190648,0.7799327978428462,True
2021,Nanyang Technological University,College of Engineering,Computer Engineering,95.8,89.6,4649.0,4500.0,4847.0,4500.0,4000.0,5000.0,False,False,1000.0,347.0,6.200000000000003,0.17190991920233797,0.828090080797662,0.9062499999999999,0.8786464410735122,0.5192307692307693,0.828090080797662,0.7894901367493952,True
2021,Nanyang Technological University,College of Engineering,Computer Science,97.0,91.0,4871.0,4800.0,4924.0,4800.0,4200.0,5450.0,False,False,1250.0,124.0,6.0,0.21488739900292247,0.7851126009970775,0.9330357142857143,0.8949824970828472,0.5769230769230769,0.7851126009970775,0.8104031227908992,True
2021,Nanyang Technological University,College of Engineering,Double Degree in Engineering and Economics ^,90.9,90.9,4485.0,4580.0,4566.0,4583.0,4530.0,4900.0,False,False,370.0,-17.0,0.0,0.06360667010486505,0.9363933298951349,0.7968750000000001,0.8938156359393233,0.5351923076923077,0.9363933298951349,0.7814642671891441,True
2021,Nanyang Technological University,College of Engineering,Electrical and Electronic Engineering,93.9,88.6,3978.0,3900.0,4069.0,4000.0,3600.0,4400.0,False,False,800.0,69.0,5.300000000000011,0.13752793536187038,0.8624720646381296,0.8638392857142858,0.866977829638273,0.4230769230769231,0.8624720646381296,0.7543851750707178,True
2021,Nanyang Technological University,College of Engineering,Environmental Engineering,96.6,86.2,3422.0,3500.0,3487.0,3500.0,3200.0,3600.0,False,False,400.0,-13.0,10.399999999999991,0.06876396768093519,0.9312360323190648,0.9241071428571427,0.838973162193699,0.3269230769230769,0.9312360323190648,0.7503402655938815,True
