scaled_employment_rate_overall,scaled_employment_rate_ft_perm,scaled_gross_monthly_median,scaled_salary_iqr
1.286280735413907,1.283183128545421,-0.35418748357670476,-1.3051920094439513
1.286280735413907,1.283183128545421,-0.35418748357670476,-1.0170089252604648
-0.7265424277784912,-1.3528897742177521,-1.0550889402564514,-0.48333654714289687
-0.06042828744143766,-0.5374645562963444,-0.3875637434185975,-0.48333654714289687
-0.2341971936163213,-0.5937007782219585,-0.654573822153739,-0.3766020715193833
1.286280735413907,1.283183128545421,0.34671397310304186,-0.9102744496369511
0.11334061873344597,-0.08054525315072769,-0.7880788615213099,-0.696805498389924
-0.842388365228413,-0.10163383637283288,-0.4543162631023829,0.050335830974670995
0.6056858528956138,0.7137913815485759,-0.4943677749126541,-0.48333654714289687
-0.2921201623412832,0.29201971710646824,0.1464564140516857,0.4409840117567307
0.11334061873344597,0.41152168869839795,-0.3875637434185975,0.37053925784521174
-0.8568691074096525,-0.5374645562963444,-0.06715164893642758,-0.32110014419515626
-1.7112328961028291,-1.1420039419966983,-0.5878213024699537,0.011911419750206105
-1.5664254742904264,-0.2000472247426574,-0.3875637434185975,0.2638047822216981
-0.132831998347639,-0.23519486344616639,-0.33416172767156915,-0.2698675958958697
-0.6541387168722899,-0.05242714218792011,-0.5210687827861683,-0.3766020715193833
0.9532236652453812,0.9949724911766477,1.4815068077273936,1.2244150628333204
-1.4650602790217442,-1.395066940661963,-0.8815323890786094,-0.5900710227664104
-0.9871957870408157,-1.570805134179508,-1.0550889402564514,-0.4299693093311401
-0.9003113339533728,-0.7061732220731868,-0.654573822153739,-0.3766020715193833
1.1559540557827437,1.0863563518057708,-0.2540587040510267,-0.3766020715193833
0.3595132358145289,-0.0735157254100253,-1.0550889402564514,-0.3488511078572698
0.764974016889258,0.7770571312148915,-0.22735769617751253,0.8871341198630174
-0.36452387324748453,0.3271673558099772,-1.1044858048224526,-1.1237434008839784
1.1414733136015043,1.212887851138403,-0.9549601607307734,0.15707030659818458
0.7504932747080165,0.8122047699184004,0.2799614534192565,1.4378840140803475
0.4174362045394908,0.8614114641033132,0.2799614534192565,0.6587223420286984
0.30159026708956904,0.5661712989938377,0.2799614534192565,-0.16313312027235616
-0.07490902962267916,-1.134974414255997,-1.0550889402564514,0.5840082090922388
-0.48036981069740625,0.2076653842180465,-1.0550889402564514,-0.8547725223127242
